,Tipo,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU,Valor m2,Tipo Agregado
10350,Apartamento,Jardim Botânico,3,2,1,160,6300.0,1178.0,0.0,39.38,Apartamento
10351,Apartamento,Freguesia (Jacarepaguá),3,3,1,107,2250.0,1085.0,150.0,21.03,Apartamento
10352,Apartamento,Todos os Santos,2,1,0,63,1000.0,472.0,0.0,15.87,Apartamento
10353,Apartamento,Tijuca,2,0,0,70,1600.0,520.0,0.0,22.86,Apartamento
10354,Apartamento,Recreio dos Bandeirantes,4,4,2,162,2000.0,1400.0,380.0,12.35,Apartamento
10355,Apartamento,Humaitá,2,1,0,75,3125.0,760.0,0.0,41.67,Apartamento
10356,Apartamento,Estácio,1,1,1,32,1000.0,410.0,21.0,31.25,Apartamento
10357,Apartamento,Honório Gurgel,2,1,1,60,700.0,200.0,0.0,11.67,Apartamento
10358,Apartamento,Copacabana,2,0,1,80,3500.0,580.0,2000.0,43.75,Apartamento
10359,Apartamento,Catete,2,0,0,80,1800.0,519.0,89.0,22.5,Apartamento
10360,Apartamento,Barra da Tijuca,3,2,2,140,6000.0,1890.0,6800.0,42.86,Apartamento
10361,Apartamento,Copacabana,3,0,1,100,3500.0,1200.0,250.0,35.0,Apartamento
10362,Apartamento,Botafogo,2,1,1,136,4200.0,1050.0,1740.0,30.88,Apartamento
10363,Apartamento,Copacabana,3,0,1,140,3500.0,1050.0,120.0,25.0,Apartamento
10364,Apartamento,Copacabana,1,0,1,43,1600.0,600.0,25.0,37.21,Apartamento
10365,Apartamento,Turiaçu,2,0,0,50,650.0,86.0,0.0,13.0,Apartamento
10366,Apartamento,Barra da Tijuca,2,2,1,100,6000.0,1500.0,300.0,60.0,Apartamento
10367,Apartamento,Catete,3,1,1,115,3100.0,1380.0,0.0,26.96,Apartamento
10368,Apartamento,São Conrado,4,3,0,260,8500.0,3650.0,1170.0,32.69,Apartamento
10369,Apartamento,Tijuca,3,0,0,70,2000.0,442.0,70.0,28.57,Apartamento
10370,Apartamento,Ipanema,3,1,1,125,4800.0,2107.0,348.0,38.4,Apartamento
10371,Apartamento,Engenho Novo,2,1,0,78,750.0,902.0,42.0,9.62,Apartamento
10372,Apartamento,Barra da Tijuca,3,2,1,165,6500.0,1400.0,0.0,39.39,Apartamento
10373,Apartamento,Ipanema,3,1,1,145,8000.0,1510.0,588.0,55.17,Apartamento
10374,Apartamento,Barra da Tijuca,3,3,1,128,3300.0,1500.0,200.0,25.78,Apartamento
10375,Apartamento,Tijuca,2,1,0,70,1900.0,840.0,0.0,27.14,Apartamento
10376,Apartamento,Tijuca,3,1,1,150,2400.0,966.0,0.0,16.0,Apartamento
10377,Apartamento,Barra da Tijuca,5,2,5,330,8000.0,2000.0,5000.0,24.24,Apartamento
10378,Apartamento,Ipanema,4,1,1,148,7500.0,2300.0,0.0,50.68,Apartamento
10379,Apartamento,Freguesia (Jacarepaguá),2,1,1,64,1500.0,630.0,0.0,23.44,Apartamento
10380,Apartamento,Barra da Tijuca,4,2,1,120,3000.0,2150.0,3100.0,25.0,Apartamento
10381,Apartamento,Andaraí,2,1,0,64,1200.0,660.0,72.0,18.75,Apartamento
10382,Apartamento,Copacabana,1,0,1,30,1700.0,500.0,200.0,56.67,Apartamento
10383,Apartamento,Gávea,3,2,1,120,6000.0,1023.0,0.0,50.0,Apartamento
10384,Apartamento,Botafogo,2,1,1,82,4520.0,1140.0,197.0,55.12,Apartamento
10385,Apartamento,Andaraí,1,0,0,40,1250.0,565.0,21.0,31.25,Apartamento
10386,Apartamento,Jacarepaguá,2,1,2,67,1750.0,1156.0,46.0,26.12,Apartamento
10387,Apartamento,Recreio dos Bandeirantes,2,1,1,67,1500.0,621.0,101.0,22.39,Apartamento
10388,Apartamento,Recreio dos Bandeirantes,3,1,1,90,1300.0,700.0,165.0,14.44,Apartamento
10389,Apartamento,Leblon,1,1,0,55,4000.0,1000.0,0.0,72.73,Apartamento
10390,Apartamento,Vila da Penha,3,2,0,95,1400.0,320.0,0.0,14.74,Apartamento
10391,Apartamento,Icaraí,3,1,1,169,1800.0,1000.0,300.0,10.65,Apartamento
10392,Apartamento,Anil,3,3,1,295,4000.0,1580.0,2300.0,13.56,Apartamento
10393,Apartamento,Barra da Tijuca,4,2,1,286,7500.0,3200.0,600.0,26.22,Apartamento
10394,Apartamento,Recreio dos Bandeirantes,3,2,1,82,1700.0,576.0,165.0,20.73,Apartamento
10395,Apartamento,Humaitá,3,1,0,90,2200.0,990.0,180.0,24.44,Apartamento
10396,Apartamento,Jacarepaguá,3,2,1,110,3700.0,1300.0,133.0,33.64,Apartamento
10397,Apartamento,Ipanema,3,1,1,145,9000.0,1450.0,360.0,62.07,Apartamento
10398,Apartamento,Taquara,2,1,0,39,1000.0,362.0,13.0,25.64,Apartamento
10399,Apartamento,Tijuca,2,1,0,60,1500.0,485.0,15.0,25.0,Apartamento
10400,Apartamento,Ipanema,2,2,1,147,7500.0,1889.0,686.0,51.02,Apartamento
10401,Apartamento,Praça Seca,2,1,0,92,1350.0,580.0,601.0,14.67,Apartamento
10402,Apartamento,Copacabana,1,0,0,50,1800.0,620.0,73.0,36.0,Apartamento
10403,Apartamento,Leblon,2,1,2,89,6500.0,1097.0,281.0,73.03,Apartamento
10404,Apartamento,Barra da Tijuca,2,1,1,65,2200.0,1092.0,165.0,33.85,Apartamento
10405,Apartamento,Vila da Penha,2,0,0,63,1000.0,250.0,0.0,15.87,Apartamento
10406,Apartamento,Copacabana,1,0,0,52,1850.0,600.0,0.0,35.58,Apartamento
10407,Apartamento,Barra da Tijuca,2,1,1,67,1900.0,620.0,125.0,28.36,Apartamento
10408,Apartamento,Leblon,2,0,0,52,3000.0,680.0,0.0,57.69,Apartamento
10409,Apartamento,Taquara,2,1,1,60,850.0,521.0,0.0,14.17,Apartamento
10410,Apartamento,Barra da Tijuca,2,2,1,140,5000.0,1400.0,175.0,35.71,Apartamento
10411,Apartamento,Leblon,2,1,1,85,4000.0,1050.0,230.0,47.06,Apartamento
10412,Apartamento,Freguesia (Jacarepaguá),2,2,1,128,2800.0,1000.0,240.0,21.88,Apartamento
10413,Apartamento,Barra da Tijuca,2,1,1,70,1750.0,635.0,13.0,25.0,Apartamento
10414,Apartamento,Tijuca,3,1,1,120,2100.0,770.0,157.0,17.5,Apartamento
10415,Apartamento,Leblon,3,2,1,180,7200.0,2230.0,703.0,40.0,Apartamento
10416,Apartamento,Flamengo,1,0,1,33,1200.0,350.0,0.0,36.36,Apartamento
10417,Apartamento,Barra da Tijuca,2,1,0,53,1000.0,659.0,0.0,18.87,Apartamento
10418,Apartamento,Rocha,2,1,0,71,1000.0,338.0,0.0,14.08,Apartamento
10419,Apartamento,Recreio dos Bandeirantes,2,2,1,89,1500.0,860.0,0.0,16.85,Apartamento
10420,Apartamento,Jacarepaguá,2,1,1,78,1600.0,697.0,70.0,20.51,Apartamento
10421,Apartamento,Barra da Tijuca,3,2,1,113,2700.0,1640.0,276.0,23.89,Apartamento
10422,Apartamento,Barra da Tijuca,2,2,1,97,2700.0,1519.0,265.0,27.84,Apartamento
10423,Apartamento,Lagoa,4,2,1,164,5100.0,3283.0,0.0,31.1,Apartamento
10424,Apartamento,Copacabana,3,0,0,100,4000.0,1100.0,160.0,40.0,Apartamento
10425,Apartamento,Glória,1,0,0,60,1200.0,550.0,70.0,20.0,Apartamento
10426,Apartamento,Recreio dos Bandeirantes,3,2,1,90,1600.0,563.0,193.0,17.78,Apartamento
10427,Apartamento,Copacabana,2,0,0,61,2100.0,560.0,25.0,34.43,Apartamento
10428,Apartamento,Vista Alegre,2,0,0,76,1300.0,150.0,0.0,17.11,Apartamento
10429,Apartamento,Recreio dos Bandeirantes,2,1,1,59,1800.0,700.0,79.0,30.51,Apartamento
10430,Apartamento,Laranjeiras,2,0,0,65,2200.0,750.0,87.0,33.85,Apartamento
10431,Apartamento,Laranjeiras,2,1,1,90,2600.0,1155.0,140.0,28.89,Apartamento
10432,Apartamento,Maracanã,2,0,0,58,1150.0,150.0,0.0,19.83,Apartamento
10433,Apartamento,Botafogo,1,1,0,60,2150.0,903.0,131.0,35.83,Apartamento
10434,Apartamento,Tijuca,2,0,0,70,2200.0,532.0,45.0,31.43,Apartamento
10435,Apartamento,Camorim,2,1,1,60,1600.0,320.0,10.0,26.67,Apartamento
10436,Apartamento,Barra da Tijuca,2,1,0,68,1500.0,680.0,100.0,22.06,Apartamento
10437,Apartamento,Pechincha,2,1,1,62,800.0,622.0,84.0,12.9,Apartamento
10438,Apartamento,Recreio dos Bandeirantes,3,2,2,90,1950.0,715.0,154.0,21.67,Apartamento
10439,Apartamento,Recreio dos Bandeirantes,2,1,1,68,1750.0,679.0,80.0,25.74,Apartamento
10440,Apartamento,Ipanema,3,1,1,110,5500.0,1200.0,390.0,50.0,Apartamento
10441,Apartamento,Jacarepaguá,3,2,1,118,4000.0,1350.0,150.0,33.9,Apartamento
10442,Apartamento,Taquara,2,1,2,80,1450.0,564.0,87.0,18.12,Apartamento
10443,Apartamento,Recreio dos Bandeirantes,3,2,3,162,4000.0,550.0,417.0,24.69,Apartamento
10444,Apartamento,Ipanema,3,1,1,150,6000.0,1700.0,591.0,40.0,Apartamento
10445,Apartamento,Flamengo,1,0,0,18,1000.0,373.0,29.0,55.56,Apartamento
10446,Apartamento,Méier,3,1,1,100,1950.0,87.0,0.0,19.5,Apartamento
10447,Apartamento,Lins de Vasconcelos,2,1,0,75,800.0,570.0,0.0,10.67,Apartamento
10448,Apartamento,Copacabana,3,0,0,103,3800.0,1400.0,200.0,36.89,Apartamento
10449,Apartamento,Laranjeiras,3,1,0,120,3000.0,1000.0,170.0,25.0,Apartamento
10450,Apartamento,Flamengo,2,1,0,109,4000.0,1250.0,266.0,36.7,Apartamento
10451,Apartamento,Recreio dos Bandeirantes,2,1,2,100,3000.0,762.0,0.0,30.0,Apartamento
10452,Apartamento,Tijuca,3,0,0,90,1650.0,1000.0,172.0,18.33,Apartamento
10453,Apartamento,Praça Seca,2,0,0,68,680.0,250.0,0.0,10.0,Apartamento
10454,Apartamento,Lagoa,2,2,1,110,3800.0,670.0,400.0,34.55,Apartamento
10455,Apartamento,Gávea,3,1,1,170,6800.0,1850.0,260.0,40.0,Apartamento
10456,Apartamento,Barra da Tijuca,2,1,1,84,2300.0,1272.0,1854.0,27.38,Apartamento
10457,Apartamento,Lagoa,4,2,1,131,5500.0,1477.0,434.0,41.98,Apartamento
10458,Apartamento,Botafogo,2,1,0,73,2100.0,791.0,128.0,28.77,Apartamento
10459,Apartamento,Leblon,3,1,1,130,7000.0,1730.0,560.0,53.85,Apartamento
10460,Apartamento,Copacabana,2,0,0,83,3200.0,740.0,179.0,38.55,Apartamento
10461,Apartamento,Água Santa,2,0,0,60,850.0,120.0,13.0,14.17,Apartamento
10462,Apartamento,Leblon,2,1,1,80,4500.0,1400.0,0.0,56.25,Apartamento
10463,Apartamento,Copacabana,3,1,0,220,9500.0,2065.0,740.0,43.18,Apartamento
10464,Apartamento,Copacabana,1,0,0,40,1500.0,550.0,48.0,37.5,Apartamento
10465,Apartamento,Leblon,3,0,0,110,3950.0,769.0,207.0,35.91,Apartamento
10466,Apartamento,Lagoa,3,1,0,79,4100.0,1230.0,186.0,51.9,Apartamento
10467,Apartamento,Méier,1,0,0,40,700.0,355.0,17.0,17.5,Apartamento
10468,Apartamento,Leme,2,0,0,75,2800.0,878.0,0.0,37.33,Apartamento
10469,Apartamento,Flamengo,3,1,0,110,3000.0,700.0,150.0,27.27,Apartamento
10470,Apartamento,Barra da Tijuca,2,0,1,90,6000.0,3067.0,275.0,66.67,Apartamento
10471,Apartamento,Barra da Tijuca,2,1,1,78,1100.0,970.0,1.0,14.1,Apartamento
10472,Apartamento,Recreio dos Bandeirantes,2,1,1,105,2300.0,649.0,156.0,21.9,Apartamento
10473,Apartamento,Leblon,3,1,1,130,5600.0,2600.0,0.0,43.08,Apartamento
10474,Apartamento,Copacabana,3,0,1,132,4000.0,1000.0,2100.0,30.3,Apartamento
10475,Apartamento,Freguesia (Jacarepaguá),2,1,1,75,1600.0,900.0,125.0,21.33,Apartamento
10476,Apartamento,Barra da Tijuca,4,2,1,161,4000.0,2163.0,348.0,24.84,Apartamento
10477,Apartamento,Campo Grande,2,1,0,48,550.0,292.0,0.0,11.46,Apartamento
10478,Apartamento,Tijuca,4,2,2,153,3500.0,1600.0,300.0,22.88,Apartamento
10479,Apartamento,Botafogo,3,2,1,110,3500.0,1400.0,180.0,31.82,Apartamento
10480,Apartamento,Laranjeiras,3,1,1,105,3000.0,1200.0,192.0,28.57,Apartamento
10481,Apartamento,Recreio dos Bandeirantes,4,2,1,200,4500.0,1000.0,0.0,22.5,Apartamento
10482,Apartamento,Centro,1,0,0,35,1200.0,676.0,27.0,34.29,Apartamento
10483,Apartamento,Botafogo,1,0,1,40,2400.0,353.0,0.0,60.0,Apartamento
10484,Apartamento,Barra da Tijuca,1,1,0,60,2300.0,1000.0,0.0,38.33,Apartamento
10485,Apartamento,São Francisco Xavier,2,1,0,48,1500.0,470.0,13.0,31.25,Apartamento
10486,Apartamento,Tijuca,4,3,2,130,2600.0,1100.0,240.0,20.0,Apartamento
10487,Apartamento,Recreio dos Bandeirantes,2,1,0,90,1800.0,880.0,177.0,20.0,Apartamento
10488,Apartamento,Recreio dos Bandeirantes,1,1,0,58,1500.0,1035.0,0.0,25.86,Apartamento
10489,Apartamento,Barra da Tijuca,3,2,3,105,3500.0,1500.0,270.0,33.33,Apartamento
10490,Apartamento,Barra da Tijuca,3,2,1,140,4500.0,1600.0,0.0,32.14,Apartamento
10491,Apartamento,Freguesia (Jacarepaguá),2,1,0,64,1000.0,540.0,60.0,15.62,Apartamento
10492,Apartamento,Barra da Tijuca,3,2,2,175,3000.0,1989.0,647.0,17.14,Apartamento
10493,Apartamento,Vidigal,1,1,1,84,3000.0,1194.0,85.0,35.71,Apartamento
10494,Apartamento,Leme,2,0,0,46,2200.0,450.0,25.0,47.83,Apartamento
10495,Apartamento,Barra da Tijuca,2,1,1,115,4500.0,2630.0,570.0,39.13,Apartamento
10496,Apartamento,Tijuca,2,1,1,110,2900.0,748.0,20.0,26.36,Apartamento
10497,Apartamento,Barra da Tijuca,2,1,0,81,4000.0,1000.0,0.0,49.38,Apartamento
10498,Apartamento,São Cristóvão,2,1,1,60,1700.0,620.0,0.0,28.33,Apartamento
10499,Apartamento,São Conrado,3,3,2,196,6400.0,3925.0,776.0,32.65,Apartamento
10500,Apartamento,Tijuca,2,1,0,56,1400.0,793.0,48.0,25.0,Apartamento
10501,Apartamento,Tijuca,3,1,1,108,3500.0,1222.0,196.0,32.41,Apartamento
10502,Apartamento,Méier,2,0,0,77,1300.0,630.0,64.0,16.88,Apartamento
10503,Apartamento,Barra da Tijuca,2,1,1,65,1500.0,1450.0,100.0,23.08,Apartamento
10504,Apartamento,Copacabana,2,0,0,56,2400.0,680.0,98.0,42.86,Apartamento
10505,Apartamento,Copacabana,4,2,1,300,9000.0,3500.0,900.0,30.0,Apartamento
10506,Apartamento,Flamengo,3,1,0,110,3300.0,1200.0,250.0,30.0,Apartamento
10507,Apartamento,Copacabana,2,0,0,72,2300.0,850.0,100.0,31.94,Apartamento
10508,Apartamento,Recreio dos Bandeirantes,2,1,1,73,1400.0,950.0,107.0,19.18,Apartamento
10509,Apartamento,Ipanema,3,2,1,170,7000.0,3400.0,650.0,41.18,Apartamento
10510,Apartamento,Copacabana,3,1,0,170,4000.0,1900.0,235.0,23.53,Apartamento
10511,Apartamento,Barra da Tijuca,2,2,1,80,2200.0,1493.0,3300.0,27.5,Apartamento
10512,Apartamento,Barra da Tijuca,2,1,0,68,2700.0,1122.0,0.0,39.71,Apartamento
10513,Apartamento,São Conrado,1,0,1,80,2700.0,1188.0,230.0,33.75,Apartamento
10514,Apartamento,Pechincha,1,1,0,50,600.0,500.0,20.0,12.0,Apartamento
10515,Apartamento,Jardim Botânico,2,0,0,65,2300.0,812.0,0.0,35.38,Apartamento
10516,Apartamento,Botafogo,2,2,1,79,4500.0,732.0,101.0,56.96,Apartamento
10517,Apartamento,Leblon,3,1,0,101,4700.0,1350.0,0.0,46.53,Apartamento
10518,Apartamento,Glória,2,1,0,72,2200.0,610.0,119.0,30.56,Apartamento
10519,Apartamento,Ipanema,2,0,1,75,5200.0,476.0,120.0,69.33,Apartamento
10520,Apartamento,Copacabana,3,0,0,85,3200.0,900.0,180.0,37.65,Apartamento
10521,Apartamento,Ilha do Governador,2,1,0,60,1700.0,560.0,0.0,28.33,Apartamento
10522,Apartamento,Copacabana,3,1,1,103,4500.0,1350.0,170.0,43.69,Apartamento
10523,Apartamento,Ipanema,2,0,0,94,3500.0,250.0,315.0,37.23,Apartamento
10524,Apartamento,Tijuca,2,1,1,85,3300.0,730.0,192.0,38.82,Apartamento
10525,Apartamento,Recreio dos Bandeirantes,2,2,1,80,1600.0,850.0,15530.0,20.0,Apartamento
10526,Apartamento,Recreio dos Bandeirantes,2,1,1,67,1400.0,875.0,100.0,20.9,Apartamento
10527,Apartamento,Leme,2,0,0,80,2600.0,720.0,205.0,32.5,Apartamento
10528,Apartamento,Ipanema,3,2,1,200,9500.0,3600.0,1500.0,47.5,Apartamento
10529,Apartamento,Ipanema,3,1,1,140,7200.0,2900.0,505.0,51.43,Apartamento
10530,Apartamento,Barra da Tijuca,4,2,1,287,9500.0,2900.0,500.0,33.1,Apartamento
10531,Apartamento,Leblon,1,0,0,40,2900.0,380.0,0.0,72.5,Apartamento
10532,Apartamento,Ipanema,1,0,0,68,6000.0,966.0,61.0,88.24,Apartamento
10533,Apartamento,Copacabana,3,0,0,120,2800.0,1100.0,120.0,23.33,Apartamento
10534,Apartamento,Botafogo,3,1,1,94,5600.0,1212.0,215.0,59.57,Apartamento
10535,Apartamento,Copacabana,3,0,0,110,3500.0,1000.0,195.0,31.82,Apartamento
10536,Apartamento,Ipanema,3,1,1,135,5000.0,1700.0,2500.0,37.04,Apartamento
10537,Apartamento,Barra da Tijuca,4,3,4,234,9800.0,3430.0,0.0,41.88,Apartamento
10538,Apartamento,Ipanema,3,1,0,80,3900.0,1100.0,215.0,48.75,Apartamento
10539,Apartamento,Recreio dos Bandeirantes,3,1,1,81,2200.0,790.0,0.0,27.16,Apartamento
10540,Apartamento,Tijuca,2,1,1,86,2000.0,715.0,167.0,23.26,Apartamento
10541,Apartamento,Copacabana,3,0,0,120,3000.0,1250.0,300.0,25.0,Apartamento
10542,Apartamento,Barra da Tijuca,3,2,3,145,2900.0,1800.0,350.0,20.0,Apartamento
10543,Apartamento,Barra da Tijuca,3,3,1,175,4000.0,1600.0,375.0,22.86,Apartamento
10544,Apartamento,Barra da Tijuca,2,1,1,90,3300.0,962.0,0.0,36.67,Apartamento
10545,Apartamento,Copacabana,2,0,0,95,3100.0,1000.0,800.0,32.63,Apartamento
10546,Apartamento,Barra da Tijuca,4,3,2,356,5900.0,3500.0,0.0,16.57,Apartamento
10547,Apartamento,Botafogo,3,2,1,240,8000.0,2300.0,495.0,33.33,Apartamento
10548,Apartamento,Jardim Guanabara,3,1,1,100,2000.0,625.0,1380.0,20.0,Apartamento
10549,Apartamento,Centro,1,0,0,48,800.0,80.0,0.0,16.67,Apartamento
10550,Apartamento,Barra da Tijuca,4,2,4,158,5500.0,1600.0,550.0,34.81,Apartamento
10551,Apartamento,Copacabana,3,1,0,152,3000.0,1340.0,315.0,19.74,Apartamento
10552,Apartamento,Campo Grande,2,1,0,45,500.0,250.0,0.0,11.11,Apartamento
10553,Apartamento,São Cristóvão,2,0,0,90,1300.0,350.0,15.0,14.44,Apartamento
10554,Apartamento,Barra da Tijuca,2,1,1,104,5500.0,2700.0,654.0,52.88,Apartamento
10555,Apartamento,Recreio dos Bandeirantes,3,2,1,98,1900.0,532.0,230.0,19.39,Apartamento
10556,Apartamento,Lagoa,3,2,1,110,5500.0,1600.0,516.0,50.0,Apartamento
10557,Apartamento,Barra da Tijuca,2,1,1,90,2500.0,1100.0,130.0,27.78,Apartamento
10558,Apartamento,Leblon,1,0,0,32,2500.0,280.0,61.0,78.12,Apartamento
10559,Apartamento,Lagoa,2,1,1,75,3000.0,900.0,0.0,40.0,Apartamento
10560,Apartamento,Barra da Tijuca,2,1,1,79,2000.0,800.0,140.0,25.32,Apartamento
10561,Apartamento,Leblon,3,1,0,82,3400.0,1287.0,1333.0,41.46,Apartamento
10562,Apartamento,Flamengo,3,1,1,114,3800.0,1210.0,250.0,33.33,Apartamento
10563,Apartamento,Copacabana,3,1,0,120,4000.0,1300.0,238.0,33.33,Apartamento
10564,Apartamento,Copacabana,3,2,2,226,7000.0,1600.0,430.0,30.97,Apartamento
10565,Apartamento,Botafogo,2,1,0,90,2900.0,930.0,194.0,32.22,Apartamento
10566,Apartamento,Leblon,2,1,1,84,7500.0,1200.0,230.0,89.29,Apartamento
10567,Apartamento,Botafogo,2,1,1,136,3900.0,1250.0,186.0,28.68,Apartamento
10568,Apartamento,Barra da Tijuca,2,1,0,72,1600.0,1845.0,178.0,22.22,Apartamento
10569,Apartamento,Curicica,2,1,1,60,1300.0,669.0,80.0,21.67,Apartamento
10570,Apartamento,Flamengo,2,1,0,80,3200.0,750.0,75.0,40.0,Apartamento
10571,Apartamento,São Cristóvão,2,0,1,75,1800.0,480.0,80.0,24.0,Apartamento
10572,Apartamento,Barra da Tijuca,3,2,3,127,6000.0,1700.0,300.0,47.24,Apartamento
10573,Apartamento,Barra da Tijuca,4,3,4,164,6500.0,1900.0,0.0,39.63,Apartamento
10574,Apartamento,Glória,3,0,1,90,2800.0,610.0,117.0,31.11,Apartamento
10575,Apartamento,Copacabana,3,1,0,140,3700.0,1347.0,330.0,26.43,Apartamento
10576,Apartamento,Copacabana,3,0,0,148,3000.0,1380.0,286.0,20.27,Apartamento
10577,Apartamento,Barra da Tijuca,4,2,2,245,6500.0,3150.0,660.0,26.53,Apartamento
10578,Apartamento,Méier,2,1,0,60,1000.0,510.0,14.0,16.67,Apartamento
10579,Apartamento,Recreio dos Bandeirantes,4,2,1,110,3000.0,820.0,3000.0,27.27,Apartamento
10580,Apartamento,Copacabana,3,1,1,190,8500.0,1296.0,305.0,44.74,Apartamento
10581,Apartamento,Recreio dos Bandeirantes,2,1,2,75,1700.0,1020.0,170.0,22.67,Apartamento
10582,Apartamento,Barra da Tijuca,3,2,3,130,3200.0,1800.0,420.0,24.62,Apartamento
10583,Apartamento,Vigário Geral,3,0,0,80,800.0,260.0,0.0,10.0,Apartamento
10584,Apartamento,Barra da Tijuca,4,2,1,220,7000.0,1700.0,0.0,31.82,Apartamento
10585,Apartamento,Tijuca,2,1,1,98,2700.0,1013.0,0.0,27.55,Apartamento
10586,Apartamento,Pedra de Guaratiba,3,0,0,60,900.0,370.0,0.0,15.0,Apartamento
10587,Apartamento,Barra da Tijuca,2,2,2,120,3350.0,1600.0,650.0,27.92,Apartamento
10588,Apartamento,Barra da Tijuca,2,1,1,78,3500.0,1000.0,50.0,44.87,Apartamento
10589,Apartamento,Recreio dos Bandeirantes,2,2,2,145,2700.0,900.0,300.0,18.62,Apartamento
10590,Apartamento,Copacabana,1,0,0,65,2200.0,650.0,130.0,33.85,Apartamento
10591,Apartamento,Copacabana,2,0,0,76,2300.0,1045.0,122.0,30.26,Apartamento
10592,Apartamento,Gávea,3,1,1,95,4800.0,1451.0,190.0,50.53,Apartamento
10593,Apartamento,Vila Isabel,2,1,1,80,1900.0,950.0,80.0,23.75,Apartamento
10594,Apartamento,Leblon,2,1,2,90,6000.0,1100.0,300.0,66.67,Apartamento
10595,Apartamento,Tijuca,3,1,1,99,1800.0,800.0,60.0,18.18,Apartamento
10596,Apartamento,Ipanema,3,2,1,160,6000.0,2200.0,368.0,37.5,Apartamento
10597,Apartamento,Copacabana,1,0,0,46,2000.0,631.0,0.0,43.48,Apartamento
10598,Apartamento,Tijuca,2,0,0,59,1100.0,514.0,50.0,18.64,Apartamento
10599,Apartamento,Recreio dos Bandeirantes,3,2,1,120,2500.0,600.0,244.0,20.83,Apartamento
10600,Apartamento,Ipanema,3,1,1,120,5000.0,2905.0,621.0,41.67,Apartamento
10601,Apartamento,Grajaú,2,1,1,75,1700.0,840.0,71.0,22.67,Apartamento
10602,Apartamento,Copacabana,2,2,1,71,2300.0,645.0,0.0,32.39,Apartamento
10603,Apartamento,Jacarepaguá,2,1,1,75,1300.0,699.0,69.0,17.33,Apartamento
10604,Apartamento,Tijuca,1,1,0,50,1600.0,560.0,20.0,32.0,Apartamento
10605,Apartamento,Barra da Tijuca,3,3,3,248,3800.0,3857.0,1462.0,15.32,Apartamento
10606,Apartamento,Tijuca,3,1,0,90,1800.0,823.0,130.0,20.0,Apartamento
10607,Apartamento,Barra da Tijuca,4,2,2,300,5500.0,1150.0,7750.0,18.33,Apartamento
10608,Apartamento,Barra da Tijuca,3,2,1,106,4500.0,1535.0,620.0,42.45,Apartamento
10609,Apartamento,Recreio dos Bandeirantes,2,1,1,90,1950.0,950.0,110.0,21.67,Apartamento
10610,Apartamento,Vila da Penha,2,1,1,60,1500.0,200.0,0.0,25.0,Apartamento
10611,Apartamento,Laranjeiras,2,1,0,75,2200.0,895.0,107.0,29.33,Apartamento
10612,Apartamento,Ipanema,3,1,1,190,9000.0,1702.0,0.0,47.37,Apartamento
10613,Apartamento,Lagoa,3,2,1,110,5000.0,1560.0,477.0,45.45,Apartamento
10614,Apartamento,Gávea,2,0,0,65,2500.0,910.0,132.0,38.46,Apartamento
10615,Apartamento,Gávea,3,1,1,160,7000.0,2000.0,480.0,43.75,Apartamento
10616,Apartamento,Laranjeiras,3,1,0,84,2500.0,761.0,153.0,29.76,Apartamento
10617,Apartamento,Flamengo,1,0,1,31,2100.0,470.0,27.0,67.74,Apartamento
10618,Apartamento,Engenho Novo,1,1,0,45,590.0,270.0,16.0,13.11,Apartamento
10619,Apartamento,Barra da Tijuca,2,1,1,90,4500.0,860.0,0.0,50.0,Apartamento
10620,Apartamento,Taquara,2,1,0,80,1100.0,650.0,50.0,13.75,Apartamento
10621,Apartamento,Botafogo,2,1,0,60,2000.0,800.0,100.0,33.33,Apartamento
10622,Apartamento,Freguesia (Jacarepaguá),2,1,0,81,1700.0,612.0,92.0,20.99,Apartamento
10623,Apartamento,Laranjeiras,2,1,1,78,3800.0,1300.0,195.0,48.72,Apartamento
10624,Apartamento,Copacabana,3,0,0,120,3600.0,1000.0,211.0,30.0,Apartamento
10625,Apartamento,Cachambi,3,1,1,74,1200.0,693.0,0.0,16.22,Apartamento
10626,Apartamento,Barra da Tijuca,4,2,1,189,8000.0,2200.0,660.0,42.33,Apartamento
10627,Apartamento,Freguesia (Jacarepaguá),3,2,2,180,2500.0,1096.0,187.0,13.89,Apartamento
10628,Apartamento,Ipanema,2,2,2,90,4900.0,2300.0,364.0,54.44,Apartamento
10629,Apartamento,Barra da Tijuca,3,2,1,119,4200.0,1759.0,414.0,35.29,Apartamento
10630,Apartamento,Recreio dos Bandeirantes,2,0,1,264,3500.0,1590.0,642.0,13.26,Apartamento
10631,Apartamento,Botafogo,2,0,1,40,1800.0,720.0,105.0,45.0,Apartamento
10632,Apartamento,Barra da Tijuca,1,1,0,60,1800.0,2079.0,339.0,30.0,Apartamento
10633,Apartamento,Botafogo,2,1,1,78,4350.0,1100.0,244.0,55.77,Apartamento
10634,Apartamento,Rio Comprido,3,0,0,160,2000.0,850.0,1200.0,12.5,Apartamento
10635,Apartamento,Copacabana,1,0,0,37,1300.0,522.0,58.0,35.14,Apartamento
10636,Apartamento,Botafogo,3,2,1,170,4000.0,1900.0,300.0,23.53,Apartamento
10637,Apartamento,Flamengo,1,0,0,32,1200.0,360.0,25.0,37.5,Apartamento
